378,越後駒ヶ岳,エチゴコマガタケ,魚沼駒ヶ岳,ウオヌマコマガダケ,2002.7,新潟,*,*,1,11,八海山,八海山,日光,37.0714,139.0442,,越後三山の一つ。頂上には池糖、お花畑が点在する。
1182,五地蔵山,ゴジゾウヤマ,,,2000.,長野,*,*,,,高妻山,戸隠,高田,36.4720,138.0418,頚城,
1419,剱ガ倉山,ケンガクラヤマ,,,1997.5,新潟,群馬,*,,3,平ガ岳,八海山,日光,37.0028,139.0908,,奥利根県境稜線に位置する。平ヶ岳との間に鋭い稜線をつなげる鋭鋒。
686,七面山,シチメンザン,,,1989.,山梨,*,*,2,2,七面山,身延,甲府,35.2158,138.2107,南アルプス,
318,月山,ガッサン,,,1984.,山形,*,*,1,11,月山,月山,仙台,38.3246,140.0149,,みちのくの代表的な信仰の山。羽黒山、湯殿山とあわせて出羽三山と呼ばれる。雪が豊富で夏スキーが盛ん。
136,黒岳,クロダケ,,,1984.,北海道,*,*,,3,層雲峡,大雪山,旭川,43.4142,142.5527,大雪山系,層雲峡ロープウェーからすぐに登れることから、大雪山系の中では最も登り易い山。
1083,平標山,タイラッピョウヤマ,,,1984.,群馬,新潟,*,,3,三国峠,四万,高田,36.4850,138.4931,,
955,石鎚山,イシヅチサン,,,1982.,愛媛,*,*,1,3,石鎚山,石鎚山,高知,33.4542,133.0703,,今も信仰登山が盛んな四国最高峰。
308,西大巓,ニシダイテン,,,1981.8,山形,福島,*,,2,吾妻山,吾妻山,福島,37.4351,140.0159,吾妻連峰,
597,小秀山,コヒデヤマ,,,1981.7,長野,岐阜,*,2,2,滝越,加子母,飯田,35.4656,137.2400,,
177,カムイエクウチカウシ山,カムイエクウチカウシヤマ,,,1979.4,北海道,*,*,2,10,札内川上流,札内川上流,浦河,42.3721,142.4613,日高山脈,
387,谷川岳,タニガワダケ,茂倉岳,シゲクラダケ,1978.,新潟,群馬,*,1,3,茂倉岳,越後湯沢,高田,36.5046,138.5512,,上越国境上に位置する。岩場が多く岩登りが盛んな山。世界一とも言われる遭難者の数より魔の山としてもあまねく知られている。
389,オキノ耳,オキノミミ,,,1977.,新潟,群馬,*,,,茂倉岳,越後湯沢,高田,36.5003,138.5600,,
310,東吾妻山,ヒガシアヅマヤマ,,,1974.7,福島,*,*,,3,吾妻山,吾妻山,福島,37.4231,140.1401,,
388,一ノ倉岳,イチノクラダケ,,,1974.2,群馬,新潟,*,,11,茂倉岳,越後湯沢,高田,36.5039,138.5539,,東面の一ノ倉沢の岩壁の景観は他に例を見ないもの。多くのロッククライマーを引きつけた。
1126,八方山,ハッポウヤマ,,,1974.2,長野,*,*,,3,白馬町,白馬岳,富山,36.4131,137.4750,北アルプス,八方尾根中腹にある。
365,田代山,タシロヤマ,,,1971.,栃木,*,*,,,帝釈山,燧ヶ岳,日光,36.5817,139.2854,,
381,荒沢岳,アラサワダケ,,,1968.7,新潟,*,*,2,2,奥只見湖,八海山,日光,37.0551,139.0905,,奥只見湖の南に、岩峰をつらねてそそり立つ山。
383,巻機山,マキハタヤマ,,,1967.,新潟,群馬,*,1,3,巻機山,越後湯沢,高田,36.5832,138.5803,,古くから機織の山として信仰されてきた。頂上付近はたおやかな山稜で、池糖、お花畑が美しい。
146,石狩岳,イシカリダケ,,,1967.,北海道,*,*,2,,石狩岳,石狩岳,北見,43.3239,143.0134,大雪山系,
461,毛無山,ケナシヤマ,,,1964.,山梨,静岡,*,2,10,人穴,富士山,甲府,35.2445,138.3249,,
492,雨飾山,アマカザリヤマ,,,1963.2,新潟,長野,*,1,2,雨飾山,小滝,富山,36.5356,137.5757,頚城,頚城山塊の奥にひっそりとそびえる山。頂上付近の岩壁群が目を引く。
140,忠別岳,チュウベツダケ,,,1962.6,北海道,*,*,,2,白雲岳,旭岳,旭川,43.3519,142.5354,大雪山系,表大雪とトムラウシ間の縦走路上に位置する。縦走路から見ると高根が原のコブのような山で目立たない。
1407,牛ヶ岳,ウシガダケ,,,1962.,新潟,群馬,*,,3,巻機山,越後湯沢,高田,36.5844,138.5822,,巻機山本峰のすぐ北に位置し、割引岳とともに、巻機山の頂上高層湿原を形作っている。
28,袈裟丸山,ケサマルヤマ,,,1961.,栃木,*,*,3,11,袈裟丸山,足尾,宇都宮,36.3847,139.1950,,
171,戸蔦別岳,トッタベツダケ,,,1959.,北海道,*,*,,,幌尻岳,幌尻岳,夕張岳,42.4410,142.4156,日高山脈,
622,入笠山,ニュウカサヤマ,,,1955.1,長野,*,*,3,2,信濃富士見,高遠,甲府,35.5335,138.1029,南アルプス,
933,剣山,ツルギサン,,,1954.7,徳島,*,*,1,10,剣山,剣山,剣山,33.5101,134.0549,,剣の名とは裏腹に穏やかな山容を持った四国東部の名山。
1097,化雲岳,カウンダケ,,,1954.3,北海道,*,*,,3,トムラウシ山,旭岳,旭川,43.3345,142.5153,大雪山系,天人峡温泉からの登山道と、大雪山縦走路の合流点。ヒサゴ沼がすぐ下にある。
390,万太郎山,マンタロウサン,,,1954.1,新潟,群馬,*,,,水上,四万,高田,36.4916,138.5257,,
1422,ススケ峰,ススケミネ,,,1953.,群馬,*,*,,,尾瀬ヶ原,藤原,日光,36.5712,139.1021,,至仏山の北方、尾瀬ヶ原を取り巻く稜線に位置する。
1421,白沢山,シラサワヤマ,,,1952.8,新潟,群馬,*,,,尾瀬ヶ原,藤原,日光,36.5849,139.1051,,平ヶ岳から尾瀬へ連なる稜線上に位置する。
19,一切経山,イッサイキョウヤマ,,,1948.8,福島,*,*,3,10,吾妻山,吾妻山,福島,37.4359,140.1452,,
1410,小沢岳,オザワダケ,,,1946.,新潟,群馬,*,,,奥利根湖,藤原,日光,36.5904,139.0302,,奥利根県境稜線に位置する。
385,朝日岳,アサヒダケ,,,1945.3,群馬,新潟,*,3,2,茂倉岳,越後湯沢,高田,36.5239,138.5833,,
1423,大白沢山,オオシラサワヤマ,,,1942.,群馬,新潟,*,,,尾瀬ヶ原,藤原,日光,36.5728,139.1114,,尾瀬ヶ原の北方を取り巻く稜線上に位置する。
1061,宮之浦岳,ミヤノウラダケ,,,1935.3,鹿児島,*,*,1,10,宮之浦岳,屋久島東北部,屋久島,30.1957,130.3023,,屋久島にある九州最高峰。２０００年以上の寿命を持つ屋久杉が有名。
147,音更山,オトフケヤマ,,,1932.,北海道,*,*,,11,石狩岳,石狩岳,北見,43.3334,143.0201,大雪山系,
1408,割引岳,ワレメキダケ,,,1931.,新潟,*,*,,2,巻機山,越後湯沢,高田,36.5847,138.5727,,巻機山本峰の北西に位置する。
956,二ノ森,ニノモリ,,,1929.2,愛媛,*,*,,10,石鎚山,石鎚山,高知,33.4519,133.0547,,
503,鉢伏山,ハチブセヤマ,,,1928.5,長野,*,*,3,2,鉢伏山,諏訪,長野,36.0936,138.0344,,
309,東大巓,ヒガシダイテン,,,1927.9,山形,*,*,,3,天元台,吾妻山,福島,37.4505,140.1132,吾妻連峰,
382,下津川山,シモツゴウヤマ,,,1927.7,群馬,新潟,*,,2,奥利根湖,藤原,日光,36.5930,139.0312,,奥利根稜線上に位置する山。
504,霧ヶ峰,キリガミネ,車山,クルマヤマ,1925.,長野,*,*,1,2,霧ヶ峰,諏訪,長野,36.0559,138.1159,,豊かな地の起伏と広潤な展望を持った高原状の山の代表的なもの、と深田百名山に書かれている。
143,上ホロカメットク山,カミホロカメットクヤマ,,,1920.,北海道,*,*,,,十勝岳,十勝岳,旭川,43.2409,142.4032,大雪山系,
1220,八紘嶺,ハッコウレイ,,,1918.,静岡,山梨,*,,,梅ヶ島,南部,静岡,35.1900,138.2000,南アルプス,
51,飯縄山,イイヅナヤマ,,,1917.4,長野,*,*,2,2,岩槻,大宮,東京,36.4411,138.0812,頚城,
9,早池峰山,ハヤチネサン,早池峰,ハヤチネ,1917.,岩手,*,*,1,10,早池峰山,早池峰山,盛岡,39.3321,141.2932,,遠野の北方にあり「遠野物語」に多くの伝説が記されている。エーデルワイスに似たハヤチネウスユキソウでも有名。
348,三本槍岳,サンボンヤリダケ,,,1917.,福島,栃木,*,,10,那須岳,那須岳,日光,37.0849,139.5753,,
170,ピパイロ岳,ピパイロダケ,,,1916.5,北海道,*,*,,3,ピパイロ岳,幌尻岳,夕張岳,42.4614,142.4353,日高山脈,
349,那須岳,ナスダケ,茶臼岳,チャウスダケ,1915.,栃木,*,*,1,4,那須岳,那須岳,日光,37.0718,139.5758,,那須火山帯の名の元となった火山。みちのくの入り口にあり、多くの説話、伝説が残っている。
790,八経ヶ岳,ハッキョウガダケ,八剣山,ハッケンザン,1914.6,奈良,*,*,1,2,弥山,山上ヶ岳,和歌山,34.1013,135.5437,大峰,大峰山系最高峰であり、また近畿最高峰でもある。その名は役の行者が法華経八巻を収めた事に由来する。
1091,長須ヶ玉山,チョウスガタマヤマ,,,1913.8,福島,*,*,,3,帝釈山,燧ヶ岳,日光,36.5741,139.2327,南会津,桧枝岐東南にある。登山道もなく入る人は少ない。
144,富良野岳,フラノダケ,,,1912.1,北海道,*,*,,10,十勝岳,十勝岳,旭川,43.2329,142.3820,大雪山系,
350,大佐飛山,オオサビヤマ,,,1908.4,栃木,*,*,,2,日留賀岳,那須岳,日光,37.0337,139.5052,,
1210,大川入山,オオカワイリヤマ,,,1908.,長野,*,*,,2,浪合,中津川,飯田,35.2237,137.3925,中央アルプス,恵那山東南に位置する。
497,戸隠山,トガクシヤマ,,,1904.,長野,*,*,2,,高妻山,戸隠,高田,36.4602,138.0329,頚城,
173,エサオマントッタベツ岳,エサオマントッタベツダケ,,,1902.,北海道,*,*,,,札内岳,札内岳,夕張岳,42.4112,142.4542,日高山脈,日高連峰中部主稜線上に位置する。
7,羊蹄山,ヨウテイザン,後方羊蹄山,シリベシヤマ,1898.,北海道,*,*,1,10,羊蹄山,留寿都,岩内,42.4927,140.4854,道央,別名蝦夷富士、マッカリヌプリ。道央を代表する火山。もともとシリベシと呼ばれていたが、漢字の後方が省略されて、今では羊蹄山と言われることが多い。
954,瓶ヶ森,カメガモリ,,,1896.5,愛媛,高知,*,3,2,瓶ヶ森,石鎚山,高知,33.4729,133.1145,,
174,札内岳,サツナイダケ,,,1895.5,北海道,*,*,,3,札内岳,札内岳,夕張岳,42.4129,142.4802,日高山脈,
789,弥山,ミセン,,,1895.,奈良,*,*,,,弥山,山上ヶ岳,和歌山,34.1036,135.5444,大峰,大峰山系の中心に位置する。頂上には麓の天河神社の奥宮がある。梅雨時になるとオオヤマレンゲの花が美しい。
940,三嶺,ミウネ,,,1893.4,徳島,*,*,2,2,京上,川口,高知,33.5010,133.5925,,
358,庚申山,コウシンサン,,,1892.,栃木,*,*,,,皇海山,男体山,日光,36.4012,139.2152,,
662,鬼面山,キメンザン,,,1889.3,長野,*,*,,,上久堅,時又,飯田,35.2920,137.5936,南アルプス,
525,風吹岳,カザフキダケ,,,1888.,石川,*,*,,,白馬岳,白馬岳,富山,36.4840,137.5031,北アルプス,
1233,門内岳,モンナイダケ,,,1887.,山形,新潟,*,,,飯豊山,飯豊山,新潟,37.5327,139.3801,飯豊連峰,飯豊連峰中部にあるなだらかな山
1062,永田岳,ナガタダケ,,,1886.,鹿児島,*,*,,,永田岳,屋久島西北部,屋久島,30.2021,130.2941,,
4,ニセイカウシュッペ,ニセイカウシュッぺ,,,1883.,北海道,*,*,3,2,ニセイカウシュッペ山,大雪山,旭川,43.4639,142.5921,大雪山系,
169,チロロ岳,チロロダケ,,,1879.9,北海道,*,*,,2,ピパイロ岳,幌尻岳,夕張岳,42.4923,142.4045,日高山脈,
132,武利岳,ムリイダケ,,,1876.2,北海道,*,*,,10,武利岳,上支湧別,北見,43.4350,143.1049,大雪山系,
709,猿ヶ馬場山,サルガババヤマ,,,1875.,岐阜,*,*,3,3,平瀬,白川村,金沢,36.1322,136.5645,,
434,雁腹摺山,ガンガハラスリヤマ,,,1874.,山梨,*,*,,,七保,丹波,甲府,35.4101,138.5317,,
323,朝日岳,アサヒダケ,大朝日岳,オオアサヒダケ,1870.3,山形,*,*,1,2,朝日岳,朝日岳,村上,38.1527,139.5532,朝日連峰,奥深い原始性を残したブナの森が有名。
1426,１８６９峰,イチハチロクキュウホウ,札内岳分岐,サツナイダケブンキ,1869.,北海道,*,*,,,札内川上流,札内川上流,浦河,42.4053,142.4603,日高山脈,日高主稜線と札内岳・十勝幌尻岳から伸びる尾根が交差する位置にある。いい形をした山であるが、名前が無いので標高で呼ばれたり、分岐名で呼ばれたりする。ＪＰ（ジャンクションピーク）とも呼ばれる。
1413,越後沢山,エチゴサワヤマ,,,1860.8,新潟,群馬,*,,3,兎岳,八海山,日光,37.0101,139.0540,,奥利根県境稜線に位置する。
1412,本谷山,ホンタニヤマ,,,1860.,新潟,群馬,*,,,兎岳,八海山,日光,37.0021,139.0502,,奥利根県境稜線に位置する。
93,笹ヶ峰,ササガミネ,,,1859.5,愛媛,高知,*,2,11,日ノ浦,日比原,高知,33.4929,133.1638,,
957,筒上山,ツツジョウザン,,,1859.3,愛媛,高知,*,,3,筒上山,石鎚山,高知,33.4343,133.0949,,
545,僧ヶ岳,ソウガダケ,,,1855.4,富山,*,*,,2,宇奈月,黒部,富山,36.4531,137.3400,北アルプス,
1133,三倉山,ミクラヤマ,,,1854.,福島,*,*,,,甲子山,田島,日光,37.0900,139.5500,,裏那須・男鹿山塊の最高峰。
672,白倉山,シロクラヤマ,,,1851.,長野,静岡,*,,,伊那和田,満島,豊橋,35.1754,137.5943,南アルプス,
1234,地神山,ジガミヤマ,,,1849.6,山形,新潟,*,,,飯豊山,飯豊山,新潟,37.5424,139.3750,飯豊連峰,飯豊連峰北部に位置する。
936,矢筈山,ヤハズサン,,,1848.5,徳島,*,*,,2,阿波中津,川口,高知,33.5180,133.5839,,
148,ウペペサンケ山,ウぺぺサンケヤマ,,,1848.,北海道,*,*,,,ウペペサンケ山,茶内原野,中之島,43.2313,143.0509,大雪山系,
175,十勝幌尻岳,トカチポロシリダケ,,,1846.,北海道,*,*,,2,札内岳,札内岳,夕張岳,42.4135,142.5148,日高山脈,
178,１８３９峰,イッパサンキュウホウ,,,1842.,北海道,*,*,,,ヤオロマップ岳,札内川上流,浦河,42.3213,142.4843,日高山脈,
719,笈ヶ岳,オイズルガタケ,,,1841.4,石川,富山,岐阜,2,3,中宮温泉,白川村,金沢,36.1744,136.4743,,
14,蔵王山,ザオウサン,熊野岳,クマノダケ,1841.,山形,宮城,*,1,2,蔵王山,上山,仙台,38.0826,140.2636,,樹氷と日本有数のスキー場で有名。
1415,大水上山,オオミナカミヤマ,,,1831.,新潟,群馬,*,,,兎岳,八海山,日光,37.0319,139.0559,,奥利根県境稜線に位置し、越後駒ヶ岳への稜線の分岐にもなる。利根川本流の最源頭部にあたり、頂上直下に利根川水源碑がある。
360,赤城山,アカギサン,黒桧山,クロビサン,1827.6,群馬,*,*,1,3,赤城山,沼田,宇都宮,36.3326,139.1147,,上州を代表する火山。「赤城の山も今宵限り」と言う国定忠治の節は有名。
303,屏風岳,ビョウブダケ,,,1825.,宮城,*,*,,10,蔵王山,上山,仙台,38.0534,140.2846,,
718,大笠山,オオガサヤマ,,,1821.8,富山,石川,*,3,11,中宮温泉,白川村,金沢,36.1903,136.4733,,
369,丸山,マルヤマ,,,1819.9,福島,*,*,,2,会津朝日岳,小林,日光,37.1011,139.2017,南会津,会津駒ヶ岳と会津朝日岳を結ぶ稜線上に位置する。一般登山道も無く奥深い山
314,磐梯山,バンダイサン,,,1818.6,福島,*,*,1,3,磐梯山,磐梯山,福島,37.3553,140.0432,,宝の山よ、と歌われた名峰。明治の大爆発の為、猪苗代湖から見た表側の端正な姿と、裏の爆裂火口とで対象的な姿を見せる。この爆発で高さが半分になったと言われ、頂上は五合目である。
417,横尾山,ヨコオヤマ,,,1818.1,長野,山梨,*,,2,瑞牆山,金峰山,甲府,35.5456,138.3127,,
710,御前岳,ゴゼンダケ,,,1816.5,岐阜,*,*,,11,平瀬,白川村,金沢,36.1142,136.5747,,
1120,西朝日岳,ニシアサヒダケ,,,1814.,山形,新潟,*,,3,朝日岳,朝日岳,村上,38.1623,139.5411,朝日連峰,
939,天狗塚,テングツカ,,,1812.,高知,*,*,,,久保沼井,大栃,高知,33.4925,133.5646,,
598,奥三界岳,オクサンガイダケ,,,1810.5,長野,岐阜,*,3,3,奥三界岳,上松,飯田,35.4042,137.3037,,
1414,丹後山,タンゴヤマ,,,1808.6,新潟,群馬,*,,3,兎岳,八海山,日光,37.0237,139.0539,,奥利根県境稜線に位置する。丹後西尾根からの登山道があり、頂上直下には避難小屋がある。
791,仏生ヶ岳,ブッショウガタケ,,,1804.7,奈良,*,*,,3,釈迦ヶ岳,釈迦ヶ岳,和歌山,34.0752,135.5458,,
86,釈迦ヶ岳,シャカガダケ,,,1799.6,奈良,*,*,2,10,釈迦ヶ岳,釈迦ヶ岳,和歌山,34.0640,135.5421,大峰山系,
351,高原山,タカハラヤマ,釈迦ヶ岳,シャカガタケ,1794.9,栃木,*,*,3,10,高原山,塩原,日光,36.5349,139.4648,,那須山塊の南方にどっしりと構えた山容の火山。頂上は幾つもの峰に分かれていて、釈迦ヶ岳が最高峰になる。
456,御坂黒岳,ミサカクロタケ,黒岳,クロタケ,1792.7,山梨,*,*,3,11,河口湖東部,都留,甲府,35.3256,138.4506,,
1230,種蒔山,タネマキヤマ,,,1791.,山形,新潟,*,,,大日岳,大日岳,新潟,37.4947,139.4403,飯豊連峰,飯豊連峰南部にある。
98,九重山,クジュウサン,中岳,ナカダケ,1791.,大分,*,*,1,10,久住山,宮原,大分,33.0457,131.1505,,九州本島の最高峰。通常、九重山とは九重山群の総称を指す。広大な高原風景が魅力。
995,久住山,クジュウサン,,,1787.,大分,*,*,,,久住山,宮原,大分,33.0444,131.1436,,
992,大船山,タイセンザン,,,1786.2,大分,*,*,3,3,大船山,久住,大分,33.0530,131.1659,,
455,三ッ峠山,ミツトウゲヤマ,,,1785.2,山梨,*,*,2,2,河口湖東部,都留,甲府,35.3246,138.4844,,
788,大普賢岳,ダイフゲンダケ,,,1779.9,奈良,*,*,,3,弥山,山上ヶ岳,和歌山,34.1328,135.5756,大峰山系,大峰、奥駆け道に位置する。
379,八海山,ハッカイサン,,,1778.,新潟,*,*,2,,八海山,八海山,日光,37.0603,139.0141,,越後三山の一つ。三山のうちでは最も標高が低いが、頂上に岩峰を連ね、信仰の山としても知名度が高い。
25,男鹿岳,オガダケ,,,1777.1,福島,栃木,*,3,3,日留賀岳,那須岳,日光,37.0456,139.4931,,
322,以東岳,イトウダケ,,,1771.4,山形,新潟,*,2,10,大鳥池,大鳥池,村上,38.2024,139.5109,朝日連峰,
941,白髪山,シラガヤマ,,,1769.7,高知,*,*,,3,久保沼井,大栃,高知,33.4824,133.5944,,
708,三ヶ辻山,ミツガツジヤマ,,,1764.4,岐阜,富山,*,,3,上梨,下梨,金沢,36.2006,136.5710,,
994,星生山,ホッショウザン,,,1762.,大分,*,*,,,湯坪,宮原,大分,33.0515,131.1406,,
1117,武能岳,ブノウダケ,,,1760.,群馬,新潟,*,,3,茂倉岳,越後湯沢,高田,36.5149,138.5524,,
133,武華山,ムカヤマ,,,1758.5,北海道,*,*,,3,武利岳,上支湧別,北見,43.4129,143.1759,大雪山系,
302,刈田岳,カッタダケ,,,1758.,宮城,山形,*,,3,蔵王山,上山,仙台,38.0729,140.2706,,
405,浅間隠山,アサマカクシヤマ,,,1756.7,群馬,*,*,2,2,浅間隠山,軽井沢,長野,36.2702,138.3920,,
1025,祖母山,ソボサン,,,1756.4,大分,宮崎,*,1,11,祖母山,三田井,大分,32.4929,131.2058,,九重山群とは対象的に黒々した森に覆われた山。
953,伊予富士,イヨフジ,,,1756.,愛媛,高知,*,3,3,日ノ浦,日比原,高知,33.4705,133.1502,,
167,芽室岳,メムロダケ,,,1753.7,北海道,*,*,,10,芽室岳,御影,夕張岳,42.5159,142.4721,日高山脈,
176,イドンナップ岳,イドンナップダケ,,,1752.,北海道,*,*,,2,イドンナップ岳,イドンナップ岳,浦河,42.3740,142.3909,日高山脈,
1096,平ヶ岳,ヒラガダケ,,,1752.,北海道,*,*,,,白雲岳,旭岳,旭川,43.3715,142.5410,大雪山系,大雪山縦走路上、高根ヶ原の中央にある。
1417,下藤原山,シモフジワラヤマ,にせ藤原山,ニセフジワラヤマ,1750.4,新潟,群馬,*,,3,平ガ岳,八海山,日光,37.0151,139.0755,,奥利根県境稜線に位置する。
993,三俣山,ミツマタヤマ,,,1744.7,大分,*,*,,3,湯坪,宮原,大分,33.0602,131.1456,,
100,国見岳,クニミダケ,,,1738.8,宮崎,熊本,*,3,10,国見岳,鞍岡,延岡,32.3237,131.0110,,
1458,鷹ノ巣山,タカノスヤマ,,,1736.6,東京,*,*,,2,奥多摩湖,五日市,東京,35.4935,139.0055,奥多摩,雲取山から東へ伸びる石尾根上に位置する。頂上は刈り払いがされ、奥多摩の山々の好展望台となっている。
458,節刀ヶ岳,セチョウガタケ,,,1736.4,山梨,*,*,,3,河口湖西部,甲府,甲府,35.3131,138.4112,,
5,ペテガリ岳,ぺテガリダケ,,,1736.2,北海道,*,*,2,2,ピリガイ山,神威岳,浦河,42.2948,142.5229,日高山脈,
79,三方岩岳,サンポウイワダケ,,,1736.,石川,岐阜,*,3,,中宮温泉,白川村,金沢,36.1512,136.5051,,
859,大山,ダイセン,,,1729.,鳥取,*,*,1,3,伯耆大山,大山,松江,35.2205,133.3256,,中国地方最高峰。
312,箕輪山,ミノワヤマ,,,1728.,福島,*,*,,3,安達太良山,二本松,福島,37.3839,140.1703,,
162,芦別岳,アシベツダケ,,,1726.5,北海道,*,*,2,2,芦別岳,山部,夕張岳,43.1400,142.1714,夕張山地,
707,人形山,ニンギョウザン,,,1726.,富山,岐阜,*,3,,上梨,下梨,金沢,36.2045,136.5634,,
688,十枚山,ジュウマイザン,,,1726.,静岡,山梨,*,,,南部,南部,静岡,35.1501,138.2252,,
1146,稲村ヶ岳,イナムラガダケ,,,1725.9,奈良,*,*,,3,弥山,山上ヶ岳,和歌山,34.1403,135.5536,大峰山系,女人禁制の山上ヶ岳に比して、女性登山者が多い。岩峰の高山植物の豊庫
414,両神山,リョウカミサン,,,1723.,埼玉,*,*,1,2,両神山,万場,長野,36.0113,138.5040,,岩屏風をたてたような特異な山容が特徴的。
119,利尻岳,リシリダケ,,,1721.,北海道,*,*,1,2,鴛泊,利尻島,天塩,45.1035,141.1445,道北,最北の百名山。利尻島全体が一つの山となし、利尻岳を構成している。
99,市房山,イチフサヤマ,,,1720.8,宮崎,熊本,*,2,11,市房山,村所,延岡,32.1830,131.0812,,
386,白毛門,シラガモン,,,1720.,群馬,新潟,*,,,茂倉岳,越後湯沢,高田,36.5124,138.5814,,
85,山上ヶ岳,サンジョウガダケ,大峰山,オオミネサン,1719.2,奈良,*,*,3,11,弥山,山上ヶ岳,和歌山,34.1457,135.5638,大峰山系,
426,酉谷山,トリダニヤマ,,,1718.3,埼玉,東京,*,,2,武蔵日原,秩父,東京,35.5338,139.0049,,
1418,滝が倉山,タキガクラヤマ,,,1716.,新潟,群馬,*,,,平ガ岳,八海山,日光,37.0112,139.0833,,奥利根県境稜線に位置する。
431,鶏冠山,ケイカンヤマ,黒川山,クロカワヤマ,1716.,山梨,*,*,,,柳沢峠,丹波,甲府,35.4707,138.5020,,
935,塔丸,トウノマル,,,1713.,徳島,*,*,,3,剣山,剣山,剣山,33.5149,134.0231,,
421,小楢山,コナラヤマ,,,1712.5,山梨,*,*,,2,川浦,御岳昇仙峡,甲府,35.4642,138.4002,,
934,丸笹山,マルザサヤマ,,,1711.6,徳島,*,*,,3,剣山,剣山,剣山,33.5215,134.0533,,
313,鉄山,テツザン,,,1709.3,福島,*,*,,4,安達太良山,二本松,福島,37.3746,140.1711,,
1416,藤原山,フジワラヤマ,,,1709.,新潟,群馬,*,,,平ガ岳,八海山,日光,37.0239,139.0732,,奥利根県境稜線に位置する。
726,大日ヶ岳,ダイニチガタケ,,,1708.9,岐阜,*,*,2,11,石徹白,白鳥,岐阜,35.5954,136.5027,,
942,石立山,イシダテヤマ,,,1707.4,徳島,*,*,,2,北川,北川,剣山,33.4653,134.0327,,
311,吾妻小富士,アヅマコフジ,,,1707.,福島,*,*,,3,土湯温泉,福島,福島,37.4309,140.1601,,吾妻連峰の東端にあるコニーデ型火山。磐梯吾妻スカイラインの浄土平ドライブインから30分ほどで登れる。
952,東赤石山,ヒガシアカイシヤマ,,,1706.6,愛媛,*,*,2,3,弟地,新居浜,高知,33.5218,133.2239,,
304,不忘山,フボウサン,御前岳,ゴゼンダケ,1705.3,宮城,*,*,,3,蔵王山,上山,仙台,38.0422,140.2856,,
35,茅ヶ岳,カヤガダケ,,,1703.6,山梨,*,*,2,2,茅ヶ岳,御岳昇仙峡,甲府,35.4732,138.3101,,
1425,赤面山,アカヅラヤマ,,,1701.1,福島,*,*,,,那須岳,那須岳,日光,37.0849,139.5924,那須,那須・三本槍岳より東方に伸びる尾根上に位置する山。那須連峰の展望が素晴らしい。
1040,霧島山,キリシマヤマ,韓国岳,カラクニダケ,1700.,鹿児島,宮崎,*,1,11,韓国岳,霧島山,鹿児島,31.5551,130.5319,,多くの火口を連ねる付近の山々を総称して霧島山と呼ぶ。ここが日本神話の高天ヶ原だと言われる。
18,安達太良山,アダタラサン,,,1699.6,福島,*,*,1,2,安達太良山,二本松,福島,37.3705,140.1728,,「あれが阿多多羅山、あの光るのが阿武隅川」と智恵子抄の詩で有名。
1118,寒江山,カンコウサン,,,1695.,山形,新潟,*,,3,朝日岳,朝日岳,村上,38.1812,139.5257,朝日連峰,
80,大台ヶ原山,オオダイガハラヤマ,日出ヶ岳,ヒデガダケ,1694.9,三重,奈良,*,1,10,大台ヶ原山,大台ヶ原山,伊勢,34.1055,136.0643,台高,台高山脈中部に位置し、日本でもっとも雨量の多い山。
725,願教寺山,ガンキョウジサン,,,1690.9,福井,*,*,,3,願教寺山,越前勝山,金沢,36.0314,136.4434,,
1119,竜門山,リュウモンヤマ,,,1688.,山形,新潟,*,,,朝日岳,朝日岳,村上,38.1720,139.5409,朝日連峰,
1028,向坂山,ムコウザカヤマ,,,1684.4,熊本,宮崎,*,,3,国見岳,鞍岡,延岡,32.3434,131.0626,,
453,御正体山,ミショウタイヤマ,,,1681.6,山梨,*,*,2,11,御正体山,山中湖,甲府,35.2901,138.5605,,
652,戸倉山,トグラヤマ,伊那富士,イナフジ,1680.7,長野,*,*,,11,市野瀬,市野瀬,甲府,35.4431,138.0318,南アルプス,
1255,中岳,ナカダケ,,,1679.1,岩手,*,*,,3,早池峰山,早池峰山,盛岡,39.3319,141.2802,,早池峰山に連なる尾根の西側にあるピーク
617,南木曽岳,ナギソダケ,,,1679.,長野,*,*,3,2,南木曽岳,妻篭,飯田,35.3521,137.3850,中央アルプス,
76,野伏ヶ岳,ノブセガダケ,,,1674.3,岐阜,*,*,3,3,願教寺山,越前勝山,金沢,36.0035,136.4407,,
361,地蔵岳,ジゾウダケ,,,1673.9,群馬,*,*,,10,赤城山,沼田,宇都宮,36.3216,139.1050,,
449,蛭ヶ岳,ヒルガダケ,,,1672.7,神奈川,*,*,,3,大山,秦野,東京,35.2859,139.0831,丹沢,丹沢山系最高峰
77,鷲ヶ岳,ワシガダケ,,,1671.6,岐阜,*,*,3,3,大鷲,白鳥,岐阜,35.5614,136.5825,,
164,夕張岳,ユウバリダケ,,,1667.8,北海道,*,*,2,10,夕張岳,石狩金山,夕張岳,43.0550,142.1517,夕張山地,
1114,雁ヶ峰,ガンガミネ,,,1667.,新潟,*,*,,,苗場山,苗場山,高田,36.5302,138.4323,,
105,羅臼岳,ラウスダケ,,,1660.71,北海道,*,*,1,2,硫黄山,羅臼,知床岬,44.0424,145.0735,道東,知床連山最高峰。頂上は岩を積み上げたような形をしており、迫力がある
